szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
organized;gemm4_e4b;2;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;Supports;Feature Zero-emission energy production;class_1
organized;gemm4_e4b;2;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
organized;gemm4_e4b;2;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process target setting;connector_class_2
organized;gemm4_e4b;2;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process define the product specification;connector_class_2
organized;gemm4_e4b;2;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;gemm4_e4b;2;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
organized;gemm4_e4b;2;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
organized;gemm4_e4b;2;Actors/Resources Model -> Business Process Model;Role Product designer;is responsible for;Process Product design;connector_class_1
organized;gemm4_e4b;2;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Unspecific/Product/Service Heat pump;class_0
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process target setting;uses;Concept Customer Survey;class_2
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process target setting;creates;Concept Target Feature;class_2
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process define the product specification;uses;Concept Target Feature;class_2
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process define the product specification;creates;Concept Specification Document;class_2
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process Product design;uses;Concept Specification Document;class_2
organized;gemm4_e4b;2;Business Process Model -> Concept Model;Process Product design;creates;Concept Design description;class_2
organized;gemm4_e4b;3;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;motivates;Concept Heat pump;class_1
organized;gemm4_e4b;3;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;Supports;Feature energy-efficient;class_2
organized;gemm4_e4b;3;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;Hinders;Attribute Energy-efficiency;class_1
organized;gemm4_e4b;3;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process Product design;class_1
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;Hinders;Feature energy-efficient;class_1
organized;gemm4_e4b;3;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;Supports;Attribute Energy consumption;class_2
organized;gemm4_e4b;3;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;requires;Process define the product specification;class_1
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;Supports;Feature energy-efficient;class_1
organized;gemm4_e4b;3;Goal Model -> Concept Model;Goal Produce remaining energy required by heat pump with photovoltaic module;Supports;Concept Zero-emission energy production;connector_class_2
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;Supports;Feature Zero-emission energy production;class_1
organized;gemm4_e4b;3;Goal Model -> Concept Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Attribute Energy-efficiency;class_0
organized;gemm4_e4b;3;Goal Model -> Concept Model;Goal Develop new heat extractor with very low energy consumption;Supports;Attribute Energy consumption;class_2
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Goal Develop new heat extractor with very low energy consumption;Supports;Feature energy-efficient;class_1
organized;gemm4_e4b;3;Goal Model -> Concept Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;Supports;Concept Product;class_1
organized;gemm4_e4b;3;Goal Model -> Product/Service Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;Supports;Feature energy-efficient;class_1
organized;gemm4_e4b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
organized;gemm4_e4b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process target setting;connector_class_2
organized;gemm4_e4b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process define the product specification;connector_class_2
organized;gemm4_e4b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;is responsible for;IS Technical Component Production system;class_0
organized;gemm4_e4b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;gemm4_e4b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
organized;gemm4_e4b;3;Actors/Resources Model -> Goal Model;Organizational Unit Product development department;is responsible for;Goal Providing most energy-efficient heating solution in market;class_0
organized;gemm4_e4b;3;Actors/Resources Model -> Product/Service Model;Organizational Unit Product development department;is responsible for;Unspecific/Product/Service Smart Heat;class_0
organized;gemm4_e4b;3;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
organized;gemm4_e4b;3;Actors/Resources Model -> Business Process Model;Role Product designer;is responsible for;Process Product design;connector_class_1
organized;gemm4_e4b;3;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Unspecific/Product/Service Heat pump;class_0
organized;gemm4_e4b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Providing most energy-efficient heating solution in market;class_2
organized;gemm4_e4b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Plan marketing campaign;reference
organized;gemm4_e4b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run social media campaign;reference
organized;gemm4_e4b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run print media campaign;reference
organized;gemm4_e4b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Supervise campaign results;reference
organized;gemm4_e4b;3;Business Process Model -> Concept Model;Process target setting;Input;Concept Customer Survey;class_2
organized;gemm4_e4b;3;Business Process Model -> Concept Model;Process target setting;Output;Concept Target Feature;class_2
organized;gemm4_e4b;3;Business Process Model -> Concept Model;Process define the product specification;Output;Concept Specification Document;class_2
organized;gemm4_e4b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
organized;gemm4_e4b;3;Business Process Model -> Technical Components/Requirements Model;Information Set specification document;requires;IS Technical Component Version management system;class_0
organized;gemm4_e4b;3;Business Process Model -> Concept Model;Process Product design;Output;Concept Design description;class_2
organized;gemm4_e4b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
organized;gemm4_e4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Design description;class_1
organized;gemm4_e4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;has requirement;Concept Specification Document;class_0
organized;gemm4_e4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
